Time,Aggregate,Fridge_Freezer,Fridge_Freezer_ON,Television_Site_Lounge,Television_Site_Lounge_ON,Microwave,Microwave_ON,Kettle,Kettle_ON,Toaster,Toaster_ON,Television_Site_Bedroom,Television_Site_Bedroom_ON,Not_Used,Not_Used_ON,Not_Used_1,Not_Used_1_ON,Not_Used_2,Not_Used_2_ON
2014-04-01 05:32:32,1538.0,1.0,0,247.0,1,141.0,1,0.0,0,1094.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:32:40,1588.0,1.0,0,285.0,1,160.0,1,0.0,0,1085.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:32:48,1614.0,1.0,0,291.0,1,160.0,1,0.0,0,1104.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:32:56,1516.0,1.0,0,215.0,1,156.0,1,0.0,0,1087.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:04,1548.0,1.0,0,265.0,1,146.0,1,0.0,0,1092.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:12,1571.0,1.0,0,243.5,1,163.5,1,0.0,0,1106.5,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:20,1548.0,1.0,0,231.0,1,146.0,1,0.0,0,1117.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:28,1551.0,1.0,0,256.0,1,158.0,1,0.0,0,1081.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:36,467.0,1.0,0,258.0,1,137.0,1,0.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:33:44,469.0,1.0,0,255.0,1,157.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:33:52,587.0,1.0,0,297.0,1,153.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:00,516.0,1.0,0,230.0,1,152.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:08,543.0,1.0,0,251.0,1,154.0,1,84.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:16,531.0,1.0,0,226.0,1,153.0,1,79.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:34:24,522.0,1.0,0,227.0,1,163.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:32,527.0,1.0,0,243.0,1,146.0,1,85.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:40,540.0,1.0,0,226.0,1,160.0,1,85.0,0,0.0,0,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 05:34:48,513.0,1.0,0,256.0,1,130.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:34:56,532.0,1.0,0,269.0,1,130.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:35:04,613.0,1.0,0,270.0,1,161.0,1,85.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 05:35:12,569.0,1.0,0,243.0,1,154.0,1,80.0,0,0.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 05:35:20,547.0,1.0,0,232.0,1,144.0,1,85.0,0,0.0,0,0.0,0,16.0,1,0.0,0,10.0,1
2014-04-01 05:35:28,542.0,1.0,0,262.0,1,152.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:35:36,839.0,1.0,0,569.0,1,142.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:35:44,886.0,1.0,0,594.0,1,155.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:35:52,890.0,1.0,0,609.0,1,133.0,1,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:36:00,894.0,1.0,0,619.0,1,134.0,1,76.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:36:08,957.0,1.0,0,644.0,1,138.0,1,74.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 05:36:16,878.0,1.0,0,619.0,1,132.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:36:24,935.0,1.0,0,636.0,1,160.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:36:32,843.0,1.0,0,561.0,1,148.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:36:40,883.0,1.0,0,617.0,1,138.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:36:48,946.0,1.0,0,631.0,1,141.0,1,81.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 05:36:56,939.0,1.0,0,599.0,1,163.0,1,74.0,0,1.0,0,0.0,0,0.0,0,48.0,1,0.0,0
2014-04-01 05:37:04,936.0,1.0,0,599.0,1,158.0,1,76.0,0,1.0,0,0.0,0,0.0,0,43.0,1,0.0,0
2014-04-01 05:37:12,886.0,1.0,0,623.0,1,133.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:37:20,2923.0,1.0,0,517.0,1,1188.0,1,81.0,0,1077.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:37:28,2982.0,1.0,0,567.0,1,1198.0,1,85.0,0,1086.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:37:36,3032.0,1.0,0,613.0,1,1175.0,1,80.0,0,1109.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:37:44,3054.0,1.0,0,601.0,1,1248.0,1,76.0,0,1072.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:37:52,3009.0,1.0,0,542.0,1,1203.0,1,81.0,0,1081.0,1,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 05:38:00,3079.0,1.0,0,658.0,1,1215.0,1,80.0,0,1074.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:38:08,2969.0,1.0,0,561.0,1,1142.0,1,80.0,0,1129.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:38:16,3115.0,1.0,0,635.0,1,1212.0,1,78.0,0,1133.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:38:24,3089.0,1.0,0,623.0,1,1201.0,1,83.0,0,1114.0,1,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:38:32,1841.0,1.0,0,578.0,1,1125.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:38:40,1851.0,1.0,0,548.0,1,1180.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:38:48,1972.0,1.0,0,635.0,1,1162.0,1,79.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 05:38:56,1941.0,1.0,0,556.0,1,1250.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:04,1913.0,1.0,0,575.0,1,1205.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:12,1946.0,1.0,0,592.5,1,1218.0,1,77.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:20,1918.5,1.0,0,574.75,1,1203.0,1,80.25,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:28,1891.0,1.0,0,557.0,1,1188.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:36,1915.0,1.0,0,563.0,1,1220.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:39:44,1954.0,1.0,0,592.0,1,1208.0,1,85.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:39:52,1944.0,1.0,0,601.0,1,1195.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 05:40:00,1974.0,1.0,0,615.0,1,1223.0,1,85.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:40:08,1977.0,1.0,0,641.0,1,1208.0,1,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:40:16,1928.0,1.0,0,554.0,1,1191.0,1,75.5,0,0.0,0,0.0,0,0.0,0,47.0,1,0.0,0
2014-04-01 05:40:24,1951.0,1.0,0,627.0,1,1204.0,1,76.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:40:32,1995.0,1.0,0,635.0,1,1225.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:40:40,1981.0,1.0,0,618.25,1,1223.25,1,80.75,0,0.75,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 05:40:48,1967.0,1.0,0,601.5,1,1221.5,1,82.5,0,0.5,0,0.0,0,7.5,0,0.0,0,0.0,0
2014-04-01 05:40:56,1639.0,1.0,0,300.75,1,1205.0,1,79.75,0,0.25,0,0.0,0,3.75,0,0.0,0,0.0,0
2014-04-01 05:41:04,1311.0,1.0,0,0.0,0,1188.5,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:41:12,1338.0,1.0,0,0.0,0,1189.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,9.0,0
2014-04-01 05:41:20,1335.8333333333333,1.0,0,0.0,0,1171.0,1,83.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.5,0
2014-04-01 05:41:28,1333.6666666666667,1.0,0,0.0,0,1172.2,1,82.2,0,0.0,0,0.0,0,3.0,0,0.0,0,6.0,0
2014-04-01 05:41:36,1331.5,1.0,0,0.0,0,1173.4,1,81.4,0,0.0,0,0.0,0,6.0,0,0.0,0,4.5,0
2014-04-01 05:41:44,1329.3333333333333,1.0,0,0.0,0,1174.6,1,80.6,0,0.0,0,0.0,0,9.0,0,0.0,0,3.0,0
2014-04-01 05:41:52,1327.1666666666667,1.0,0,0.0,0,1175.8,1,79.8,0,0.0,0,0.0,0,12.0,1,0.0,0,1.5,0
2014-04-01 05:42:00,1325.0,1.0,0,0.0,0,1177.0,1,79.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:42:08,1364.0,1.0,0,0.0,0,1221.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:42:16,1361.0,1.0,0,0.0,0,1215.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:42:24,1338.0,1.0,0,0.0,0,1186.0,1,78.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:42:32,1315.0,1.0,0,0.0,0,1186.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:42:40,1342.0,1.0,0,0.0,0,1191.0,1,77.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:42:48,1375.0,1.0,0,0.0,0,1197.0,1,79.0,0,1.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 05:42:56,1355.0,1.0,0,0.0,0,1215.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:04,331.0,1.0,0,0.0,0,147.0,1,76.0,0,0.0,0,0.0,0,14.0,1,43.0,1,0.0,0
2014-04-01 05:43:12,272.0,1.0,0,0.0,0,137.0,1,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:20,287.0,1.0,0,0.0,0,158.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:28,395.0,112.0,1,0.0,0,153.0,1,73.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:36,416.0,127.0,1,0.0,0,153.0,1,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:44,378.0,114.0,1,0.0,0,137.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:43:52,393.0,122.0,1,0.0,0,144.0,1,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:00,1459.0,120.0,1,0.0,0,135.0,1,80.5,0,0.5,0,1074.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:08,2024.5,117.5,1,0.0,0,144.0,1,79.75,0,0.25,0,1630.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:16,2590.0,115.0,1,0.0,0,153.0,1,79.0,0,0.0,0,2187.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:24,2618.0,122.0,1,0.0,0,150.0,1,83.0,0,0.0,0,2206.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:32,2590.0,115.0,1,0.0,0,165.0,1,80.0,0,1.0,0,2178.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:40,2586.0,119.0,1,0.0,0,162.0,1,74.0,0,0.0,0,2180.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:48,2573.0,119.0,1,0.0,0,149.0,1,76.0,0,0.0,0,2176.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:44:56,2528.0,125.0,1,0.0,0,149.0,1,80.0,0,1.0,0,2125.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:04,2610.0,114.0,1,0.0,0,159.0,1,75.0,0,0.0,0,2206.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:12,2602.0,129.0,1,0.0,0,144.0,1,79.0,0,0.0,0,2200.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:20,2608.0,121.0,1,0.0,0,147.0,1,81.0,0,0.0,0,2210.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:28,2560.0,107.0,1,0.0,0,151.0,1,76.0,0,0.0,0,2174.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:36,2587.0,122.0,1,0.0,0,156.0,1,80.0,0,1.0,0,2179.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:44,2623.0,112.0,1,0.0,0,151.0,1,80.0,0,0.0,0,2225.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:45:52,2659.0,123.0,1,0.0,0,140.0,1,83.0,0,0.0,0,2254.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:46:00,429.0,125.0,1,0.0,0,154.0,1,81.0,0,0.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:46:08,385.0,121.0,1,0.0,0,134.0,1,82.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:46:16,398.0,125.0,1,0.0,0,134.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:46:24,434.0,117.0,1,0.0,0,143.0,1,76.0,0,0.0,0,0.0,0,0.0,0,44.0,1,0.0,0
2014-04-01 05:46:32,469.0,117.0,1,0.0,0,162.0,1,76.0,0,0.0,0,0.0,0,14.0,1,43.0,1,0.0,0
2014-04-01 05:46:40,398.0,120.0,1,0.0,0,150.0,1,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:46:48,417.0,115.0,1,0.0,0,167.0,1,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:46:56,411.0,119.0,1,0.0,0,159.0,1,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:47:04,380.0,110.0,1,0.0,0,141.0,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:47:12,410.5,120.5,1,0.0,0,155.0,1,81.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:47:20,403.0,120.0,1,0.0,0,149.0,1,85.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:47:28,416.0,122.0,1,0.0,0,145.0,1,77.0,0,1.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:47:36,399.0,117.0,1,0.0,0,147.0,1,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:47:44,431.0,126.0,1,0.0,0,160.0,1,77.0,0,0.0,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:47:52,393.5,115.5,1,0.0,0,148.5,1,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:00,406.0,122.0,1,0.0,0,159.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:08,435.0,120.0,1,0.0,0,160.0,1,79.0,0,0.0,0,0.0,0,16.0,1,0.0,0,10.0,1
2014-04-01 05:48:16,389.0,124.0,1,0.0,0,138.0,1,71.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:24,421.0,117.0,1,0.0,0,169.0,1,79.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:32,398.0,122.0,1,0.0,0,144.0,1,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:40,400.5,112.0,1,0.0,0,152.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:48,403.0,120.0,1,0.0,0,152.0,1,80.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:48:56,431.0,127.0,1,0.0,0,162.0,1,85.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:04,383.0,112.0,1,0.0,0,137.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:12,429.0,127.0,1,0.0,0,166.0,1,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:20,378.0,108.0,1,0.0,0,142.0,1,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:28,259.0,1.0,0,0.0,0,133.0,1,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:36,323.0,1.0,0,0.0,0,166.0,1,76.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:49:44,285.0,1.0,0,0.0,0,154.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:49:52,316.0,1.0,0,0.0,0,141.0,1,79.0,0,0.0,0,0.0,0,0.0,0,46.0,1,0.0,0
2014-04-01 05:50:00,1358.0,1.0,0,0.0,0,147.0,1,80.0,0,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:50:08,1357.0,1.0,0,0.0,0,148.0,1,78.0,0,1082.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:50:16,1433.0,1.0,0,0.0,0,161.0,1,85.0,0,1112.0,1,0.0,0,17.0,1,0.0,0,0.0,0
2014-04-01 05:50:24,1393.0,1.0,0,0.0,0,147.0,1,77.0,0,1124.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:50:32,1341.0,1.0,0,0.0,0,133.0,1,79.0,0,1089.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:50:40,1325.0,1.0,0,0.0,0,71.5,0,78.0,0,1122.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:50:48,1289.0,1.0,0,0.0,0,0.0,0,77.0,0,1125.0,1,0.0,0,16.0,1,0.0,0,9.0,0
2014-04-01 05:50:56,1267.5,1.0,0,0.0,0,0.0,0,78.25,0,1129.5,1,0.0,0,8.0,0,0.0,0,4.5,0
2014-04-01 05:51:04,1246.0,1.0,0,0.0,0,0.0,0,79.5,0,1134.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:51:12,1238.0,1.0,0,0.0,0,0.0,0,84.0,0,1108.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:51:20,1216.0,1.0,0,0.0,0,0.0,0,79.0,0,1080.0,1,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:51:28,3326.0,1.0,0,0.0,0,0.0,0,83.0,0,1082.0,1,2107.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:51:36,3460.0,1.0,0,0.0,0,0.0,0,77.0,0,1116.0,1,2167.0,1,0.0,0,45.0,1,0.0,0
2014-04-01 05:51:44,3394.0,1.0,0,0.0,0,0.0,0,79.0,0,1064.0,1,2208.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:51:52,3429.0,1.0,0,0.0,0,0.0,0,82.5,0,1090.5,1,2203.5,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:52:00,2358.0,1.0,0,0.0,0,0.0,0,80.0,0,0.0,0,2228.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:52:08,2331.0,1.0,0,0.0,0,0.0,0,79.0,0,1.0,0,2206.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:52:16,2421.0,1.0,0,0.0,0,0.0,0,76.0,0,0.0,0,2226.0,1,14.0,1,41.0,1,0.0,0
2014-04-01 05:52:24,132.0,1.0,0,0.0,0,0.0,0,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:52:32,138.0,1.0,0,0.0,0,0.0,0,82.0,0,0.0,0,0.0,0,7.0,0,0.0,0,0.0,0
2014-04-01 05:52:40,142.0,1.0,0,0.0,0,0.0,0,81.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:52:48,135.0,1.0,0,0.0,0,0.0,0,81.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:52:56,1249.5,1.0,0,0.0,0,0.0,0,80.5,0,0.5,0,1121.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:04,2364.0,1.0,0,0.0,0,0.0,0,80.0,0,1.0,0,2242.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:12,2297.0,1.0,0,0.0,0,0.0,0,82.0,0,0.0,0,2161.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:20,2333.0,1.0,0,0.0,0,0.0,0,80.0,0,1.0,0,2204.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:28,2334.0,1.0,0,0.0,0,0.0,0,76.0,0,1.0,0,2203.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:36,2338.0,1.0,0,0.0,0,0.0,0,79.0,0,1.0,0,2205.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:44,2254.0,1.0,0,0.0,0,0.0,0,77.0,0,0.0,0,2127.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:53:52,2343.0,1.0,0,0.0,0,0.0,0,80.0,0,1.0,0,2206.0,1,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:00,2393.0,1.0,0,0.0,0,0.0,0,80.5,0,0.0,0,2232.5,1,0.0,0,22.5,1,0.0,0
2014-04-01 05:54:08,146.0,1.0,0,0.0,0,0.0,0,78.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:54:16,124.0,1.0,0,0.0,0,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:24,136.0,1.0,0,0.0,0,0.0,0,81.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:32,129.0,1.0,0,0.0,0,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:40,137.0,1.0,0,0.0,0,0.0,0,84.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:48,139.0,1.0,0,0.0,0,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:54:56,136.0,1.0,0,0.0,0,0.0,0,80.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:55:04,144.0,1.0,0,0.0,0,0.0,0,75.0,0,1.0,0,0.0,0,0.0,0,0.0,0,10.0,1
2014-04-01 05:55:12,125.0,1.0,0,0.0,0,0.0,0,78.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:55:20,142.0,1.0,0,0.0,0,0.0,0,79.0,0,1.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:55:28,142.0,1.0,0,0.0,0,0.0,0,78.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:55:36,143.33333333333334,1.0,0,0.0,0,0.0,0,79.16666666666667,0,0.16666666666666666,0,0.0,0,14.333333333333334,1,0.0,0,0.0,0
2014-04-01 05:55:44,144.66666666666666,1.0,0,0.0,0,0.0,0,80.33333333333333,0,0.3333333333333333,0,0.0,0,14.666666666666666,1,0.0,0,0.0,0
2014-04-01 05:55:52,146.0,1.0,0,0.0,0,0.0,0,81.5,0,0.5,0,0.0,0,15.0,1,0.0,0,0.0,0
2014-04-01 05:56:00,147.33333333333334,1.0,0,0.0,0,0.0,0,82.66666666666667,0,0.6666666666666666,0,0.0,0,15.333333333333334,1,0.0,0,0.0,0
2014-04-01 05:56:08,148.66666666666666,1.0,0,0.0,0,0.0,0,83.83333333333333,0,0.8333333333333333,0,0.0,0,15.666666666666666,1,0.0,0,0.0,0
2014-04-01 05:56:16,150.0,1.0,0,0.0,0,0.0,0,85.0,0,1.0,0,0.0,0,16.0,1,0.0,0,0.0,0
2014-04-01 05:56:24,129.0,1.0,0,0.0,0,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:56:32,151.0,1.0,0,0.0,0,0.0,0,80.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 05:56:40,122.0,1.0,0,0.0,0,0.0,0,77.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:56:48,127.5,1.0,0,0.0,0,0.0,0,79.5,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:56:56,143.0,1.0,0,0.0,0,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:57:04,142.0,1.0,0,0.0,0,0.0,0,76.0,0,0.0,0,0.0,0,14.0,1,0.0,0,0.0,0
2014-04-01 05:57:12,135.0,1.0,0,0.0,0,0.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:57:20,143.0,1.0,0,0.0,0,0.0,0,83.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2014-04-01 05:57:28,143.0,1.0,0,0.0,0,0.0,0,78.0,0,0.0,0,0.0,0,13.0,1,0.0,0,0.0,0
2014-04-01 05:57:36,196.25,60.25,1,0.0,0,0.0,0,77.75,0,0.5,0,0.0,0,6.5,0,0.0,0,0.0,0
2014-04-01 05:57:44,249.5,119.5,1,0.0,0,0.0,0,77.5,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
